Work Order ID,Customer Order Number,Facility Name,Bulk ID,House Way Bill,Distribution Center,Mid-Mile Booked Date,Mid-Mile Ship Date,Mid-Mile Land Date,Mid-Mile POD,Work Order Status,Last Mile Receiving Status
000005M4RNQE4000004000,1000103830,LAST MILE HUB LOUISVILLE,020521-BULKXPOSDF,737570,SAN FRANCISCO,2/11/2021 7:02:47 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005M4S9TIA000006000,1000120634,LAST MILE HUB LOUISVILLE,020521-BULKXPOSDF,737570,SAN FRANCISCO,2/11/2021 7:02:47 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005N892G6K000002000,1000119429,LAST MILE HUB LOUISVILLE,020521-BULKXPOSDF,737570,SAN FRANCISCO,2/11/2021 7:04:33 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005M4N550I000004000,1000120012,LAST MILE HUB SEATTLE,020521-BULKXPOSEA,737571,SAN FRANCISCO,2/11/2021 8:43:17 AM -05:00,,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005M4O9L8Q000002000,1000119922,LAST MILE HUB SEATTLE,020521-BULKXPOSEA,737571,SAN FRANCISCO,2/11/2021 9:42:52 AM -05:00,,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005M4PEMF4000002000,1000119884,LAST MILE HUB SEATTLE,020521-BULKXPOSEA,737571,SAN FRANCISCO,2/12/2021 1:32:03 PM -05:00,,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005M4QK2QE000006000,1000118688,LAST MILE HUB SEATTLE,020521-BULKXPOSEA,737571,SAN FRANCISCO,2/12/2021 1:32:03 PM -05:00,,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005M4LE7BO000006000,WFH-192449,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 10:10:55 AM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005M4LE9ME000002000,WFH-193088,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 10:57:11 AM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005M4R5CJA000002000,1000115492,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 11:15:19 AM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005M4SA0E4000004001,1000161277,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 12:22:52 PM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005M4SSA1A000004000,1000114923,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 12:32:33 PM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005OS35T12000006000,1000114923,LAST MILE HUB UNION CITY,020521-BULKXPOSFO,737379,SAN FRANCISCO,2/12/2021 12:32:34 PM -05:00,,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005M4PENC2000004000,1000120088,LAST MILE HUB SALT LAKE CITY,020521-BULKXPOSLC,737383,SAN FRANCISCO,2/12/2021 12:32:34 PM -05:00,2/11/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005M4QJOP2000006000,1000118544,LAST MILE HUB SALT LAKE CITY,020521-BULKXPOSLC,737383,SAN FRANCISCO,2/12/2021 12:48:19 PM -05:00,2/11/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005M4LE74S000004000,1000023700-RMA,LAST MILE HUB TAMPA,020521-BULKXPOTPA,737581,SAN FRANCISCO,2/12/2021 12:48:19 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG5FA000002000,1000121197,LAST MILE HUB AUSTIN,020821-BULKXPOAUS,738300,SAN FRANCISCO,2/12/2021 2:57:07 PM -05:00,2/18/2021,2/24/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2OGI000002000,1000120073,LAST MILE HUB AUSTIN,020821-BULKXPOAUS,738300,SAN FRANCISCO,2/12/2021 2:59:55 PM -05:00,2/18/2021,2/24/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGDDK000004000,1000122195,LAST MILE HUB BILLINGS,020821-BULKXPOBIL,738298,SAN FRANCISCO,2/12/2021 4:22:34 PM -05:00,2/17/2021,2/19/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGE7K000004000,1000116194,LAST MILE HUB BILLINGS,020821-BULKXPOBIL,738298,SAN FRANCISCO,2/12/2021 4:22:34 PM -05:00,2/17/2021,2/19/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL1TC000004000,1000121775,LAST MILE HUB BILLINGS,020821-BULKXPOBIL,738298,SAN FRANCISCO,2/12/2021 4:27:35 PM -05:00,2/17/2021,2/19/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL25E000002000,1000121288,LAST MILE HUB BILLINGS,020821-BULKXPOBIL,738298,SAN FRANCISCO,2/12/2021 4:27:35 PM -05:00,2/17/2021,2/19/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG5K6000006000,1000120454,LAST MILE HUB NASHVILLE,020821-BULKXPOBNA,738299,SAN FRANCISCO,2/12/2021 4:27:35 PM -05:00,2/17/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG5RS000002000,1000121324,LAST MILE HUB NASHVILLE,020821-BULKXPOBNA,738299,SAN FRANCISCO,2/12/2021 4:27:35 PM -05:00,2/17/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL3RO000002000,1000121489,LAST MILE HUB NASHVILLE,020821-BULKXPOBNA,738299,SAN FRANCISCO,2/12/2021 4:27:35 PM -05:00,2/17/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2SVO000002000,1000108465,LAST MILE HUB BOISE,020821-BULKXPOBOI,738533,SAN FRANCISCO,2/12/2021 4:27:36 PM -05:00,2/20/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005MLA70FC000006000,1000121080,LAST MILE HUB COLUMBUS,020821-BULKXPOCMH,738339,SAN FRANCISCO,2/12/2021 4:32:35 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGD8G000006000,1000120655,LAST MILE HUB COLUMBUS,020821-BULKXPOCMH,738339,SAN FRANCISCO,2/12/2021 4:32:35 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL14M000004000,1000121462,LAST MILE HUB COLUMBUS,020821-BULKXPOCMH,738339,SAN FRANCISCO,2/12/2021 4:32:35 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL1O2000002000,1000122689,LAST MILE HUB COLUMBUS,020821-BULKXPOCMH,738339,SAN FRANCISCO,2/12/2021 4:32:35 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005ML3B5B8000002000,1000121060,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005ML9KKR0000002000,1000121114,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005MLA700Q000006000,1000120870,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG5E0000002000,1000121179,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFU31G000006000,1000121112,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL1LA000002000,1000136807,LAST MILE HUB DENVER,020821-BULKXPODEN,737537,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/13/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005ML2OREC000006000,1000119761,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:37:36 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005ML9KL12000004000,1000120280,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:37:37 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005MLD2MBO000006000,1000121275,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005MLH2P1E000006000,1000121480,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005MLH2PRO000002000,1000120998,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005MLHL1C4000006000,1000119819,LAST MILE HUB DALLAS,020821-BULKXPODFW,737512,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/12/2021,,FALSE,Completed,Shipped
000005MKVT87M000006000,1000119669,LAST MILE HUB DETROIT,020821-BULKXPODTW,738301,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFU396000004000,1000121370,LAST MILE HUB DETROIT,020821-BULKXPODTW,738301,SAN FRANCISCO,2/12/2021 4:42:35 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGEA6000002000,YTI-00196092,LAST MILE HUB ELIZABETH,020821-BULKXPOEWR,737514,SAN FRANCISCO,2/12/2021 6:00:25 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005PH89FPO000004000,YTI-00196092,LAST MILE HUB ELIZABETH,020821-BULKXPOEWR,737514,SAN FRANCISCO,2/12/2021 6:02:41 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Completed,Not Applicable
000005PKV4ED2000006000,YTI-00196092,LAST MILE HUB ELIZABETH,020821-BULKXPOEWR,737514,SAN FRANCISCO,2/12/2021 6:07:05 PM -05:00,2/11/2021,2/17/2021 12:00 AM,TRUE,Open,Not Received
000005MLH2N18000004000,1000121627,LAST MILE HUB GRAND RAPIDS,020821-BULKXPOGRR,738536,SAN FRANCISCO,2/12/2021 6:19:13 PM -05:00,2/19/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL0S2000002000,1000114307,LAST MILE HUB GRAND RAPIDS,020821-BULKXPOGRR,738536,SAN FRANCISCO,2/12/2021 6:20:57 PM -05:00,2/19/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005RE5M3T8000004000,1000114307,LAST MILE HUB GRAND RAPIDS,020821-BULKXPOGRR,738536,SAN FRANCISCO,2/12/2021 6:20:57 PM -05:00,2/19/2021,2/25/2021 12:00 AM,TRUE,Completed,Shipped
000005MKVT97E000002000,1000120739,LAST MILE HUB HOUSTON,020821-BULKXPOIAH,738340,SAN FRANCISCO,2/12/2021 6:26:59 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLAP87O000004000,1000120957,LAST MILE HUB HOUSTON,020821-BULKXPOIAH,738340,SAN FRANCISCO,2/12/2021 6:29:42 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLAP8K2000002000,1000119493,LAST MILE HUB HOUSTON,020821-BULKXPOIAH,738340,SAN FRANCISCO,2/12/2021 6:29:42 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG6CQ000006000,1000121264,LAST MILE HUB HOUSTON,020821-BULKXPOIAH,738340,SAN FRANCISCO,2/12/2021 6:29:42 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFBNLU000006000,1000118050,LAST MILE HUB INDIANAPOLIS,020821-BULKXPOIND,738548,SAN FRANCISCO,2/12/2021 6:32:45 PM -05:00,2/19/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGD6G000006000,1000122149,LAST MILE HUB INDIANAPOLIS,020821-BULKXPOIND,738548,SAN FRANCISCO,2/12/2021 6:36:03 PM -05:00,2/19/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGDHQ000006000,1000155956,LAST MILE HUB INDIANAPOLIS,020821-BULKXPOIND,738548,SAN FRANCISCO,2/12/2021 6:38:07 PM -05:00,2/19/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005ML3B5JK000006000,1000119695,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 6:52:26 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005ML9KLAQ000004000,1000120852,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 6:58:22 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLCG5IS000006000,1000121269,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 6:58:22 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2MS6000002001,1000162021,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 7:04:14 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2NK8000002000,1000162459,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 7:04:14 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL6JO000002000,1000120159,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 7:33:58 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005PGI8B4O000006000,1000120159,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 7:36:44 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005Q519NG8000002000,1000119695,LAST MILE HUB LOS ANGELES,020821-BULKXPOLAX,738341,SAN FRANCISCO,2/12/2021 7:39:16 PM -05:00,2/17/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGCTE000002000,1000120365,LAST MILE HUB KANSAS CITY,020821-BULKXPOMCI,738496,SAN FRANCISCO,2/12/2021 7:39:16 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2SI2000002000,1000121661,LAST MILE HUB KANSAS CITY,020821-BULKXPOMCI,738496,SAN FRANCISCO,2/12/2021 8:56:00 AM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLD2HG6000002000,1000120955,LAST MILE HUB MINNEAPOLIS,020821-BULKXPOMSP,738344,SAN FRANCISCO,2/12/2021 9:51:35 AM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGCJM000004000,1000120128,LAST MILE HUB MINNEAPOLIS,020821-BULKXPOMSP,738344,SAN FRANCISCO,2/13/2021 10:42:41 AM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2OUG000002000,1000119991,LAST MILE HUB MINNEAPOLIS,020821-BULKXPOMSP,738344,SAN FRANCISCO,2/13/2021 11:04:13 AM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL1HS000004000,1000121549,LAST MILE HUB MINNEAPOLIS,020821-BULKXPOMSP,738344,SAN FRANCISCO,2/13/2021 11:28:16 AM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2NEM000002000,1000119707,LAST MILE HUB NEW ORLEANS,020821-BULKXPOMSY,739271,NEWARK,2/13/2021 3:20:14 PM -05:00,2/23/2021,,FALSE,Completed,Shipped
000005MLH2OMG000006000,1000118396,LAST MILE HUB NEW ORLEANS,020821-BULKXPOMSY,739271,NEWARK,2/13/2021 5:00:58 PM -05:00,2/23/2021,,FALSE,Completed,Shipped
000005MLH2OOC000002000,1000123257,LAST MILE HUB NEW ORLEANS,020821-BULKXPOMSY,739271,NEWARK,2/13/2021 8:30:11 AM -05:00,2/23/2021,,FALSE,Completed,Shipped
000005MLHL12E000002000,1000123214,LAST MILE HUB NEW ORLEANS,020821-BULKXPOMSY,739271,NEWARK,2/13/2021 9:43:01 AM -05:00,2/23/2021,,FALSE,Completed,Shipped
000005MLFBNK8000006000,1000119330,LAST MILE HUB OKLAHOMA CITY,020821-BULKXPOOKC,738534,SAN FRANCISCO,2/13/2021 9:43:01 AM -05:00,2/19/2021,2/24/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL2L2000002000,1000121148,LAST MILE HUB OKLAHOMA CITY,020821-BULKXPOOKC,738534,SAN FRANCISCO,2/15/2021 1:21:11 PM -05:00,2/19/2021,2/24/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGCOS000004000,1000122129,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 1:33:30 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGDH4000006000,1000121747,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 1:40:32 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2T1C000004000,1000122406,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 10:41:49 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL14E000002000,1000116275,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 12:20:55 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL16E000004000,1000121967,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 2:01:14 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005Q4NMBUE000002000,,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 2:27:31 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Not Applicable
000005Q9TILIK000004000,1000121967,LAST MILE HUB OMAHA,020821-BULKXPOOMA,738500,SAN FRANCISCO,2/15/2021 2:30:16 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Cancelled,Not Received
000005MKTK1O6000006000,1000120091,LAST MILE HUB ONTARIO,020821-BULKXPOONT,738520,SAN FRANCISCO,2/15/2021 4:13:25 AM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005ML2OS3O000002000,1000120025,LAST MILE HUB ONTARIO,020821-BULKXPOONT,738520,SAN FRANCISCO,2/15/2021 4:13:25 AM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Open,Fully Received
000005MLCG5FM000006000,1000121054,LAST MILE HUB ONTARIO,020821-BULKXPOONT,738520,SAN FRANCISCO,2/15/2021 6:44:57 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MKVT8DS000004000,1000120742,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:48:18 PM -05:00,,,FALSE,Completed,Shipped
000005ML2OSAE000002000,1000120805,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:48:18 PM -05:00,,,FALSE,Completed,Shipped
000005ML2OSHQ000006000,1000120706,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:50:44 PM -05:00,,,FALSE,Completed,Shipped
000005ML524P8000002000,1000120265,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:52:50 PM -05:00,,,FALSE,Completed,Shipped
000005MLBTS0C000006000,1000121055,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:54:42 PM -05:00,,,FALSE,Completed,Shipped
000005MLCG5TC000004000,1000121246,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:58:13 PM -05:00,,,FALSE,Completed,Shipped
000005MLD2HE6000006000,1000120377,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/15/2021 6:59:42 PM -05:00,,,FALSE,Completed,Shipped
000005MLFU2OU000002000,1000120720,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 1:41:27 PM -05:00,,,FALSE,Completed,Shipped
000005MLFU32G000004000,1000118637,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 1:43:36 PM -05:00,,,FALSE,Completed,Shipped
000005MLGGDFG000006000,1000121529,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 1:46:47 PM -05:00,,,FALSE,Completed,Shipped
000005MLH2PUC000004000,1000120678,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 2:10:20 PM -05:00,,,FALSE,Completed,Shipped
000005MLHL1AK000002000,1000121592,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 2:14:01 PM -05:00,,,FALSE,Completed,Shipped
000005SDNMK4A000006000,1000121246,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 2:17:18 PM -05:00,,,FALSE,Completed,Shipped
0000061GRJ8AI000006000,1000121529,LAST MILE HUB CHICAGO,020821-BULKXPOORD,,,2/16/2021 2:17:18 PM -05:00,,,FALSE,Completed,Shipped
000005ML0FKSA000004000,1000120734,LAST MILE HUB PORTLAND,020821-BULKXPOPDX,738512,SAN FRANCISCO,2/16/2021 2:33:21 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005ML3B5FA000006000,1000120892,LAST MILE HUB PORTLAND,020821-BULKXPOPDX,738512,SAN FRANCISCO,2/16/2021 6:51:54 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLBBG5S000004000,1000120977,LAST MILE HUB PORTLAND,020821-BULKXPOPDX,738512,SAN FRANCISCO,2/16/2021 6:51:54 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL0KO000006000,1000121618,LAST MILE HUB PORTLAND,020821-BULKXPOPDX,738512,SAN FRANCISCO,2/16/2021 6:53:43 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLBTS70000002000,1000121215,LAST MILE HUB PHOENIX,020821-BULKXPOPHX,738494,SAN FRANCISCO,2/16/2021 6:55:44 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLD2H64000006000,1000121421,LAST MILE HUB PHOENIX,020821-BULKXPOPHX,738494,SAN FRANCISCO,2/16/2021 7:08:15 PM -05:00,2/20/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005ML3B57G000002000,1000120923,LAST MILE HUB RENO,020821-BULKXPORNO,738542,SAN FRANCISCO,2/16/2021 7:13:55 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFU332000006000,1000120291,LAST MILE HUB RENO,020821-BULKXPORNO,738542,SAN FRANCISCO,2/16/2021 7:15:36 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLHL1M6000004000,1000121716,LAST MILE HUB RENO,020821-BULKXPORNO,738542,SAN FRANCISCO,2/16/2021 7:27:14 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFU2HC000004000,1000115119,LAST MILE HUB SAN DIEGO,020821-BULKXPOSAN,738521,SAN FRANCISCO,2/16/2021 7:48:47 PM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLFU3C8000004000,1000120840,LAST MILE HUB SAN DIEGO,020821-BULKXPOSAN,738521,SAN FRANCISCO,2/17/2021 2:09:05 PM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLGGDFK000004000,1000121398,LAST MILE HUB SAN DIEGO,020821-BULKXPOSAN,738521,SAN FRANCISCO,2/17/2021 2:35:27 PM -05:00,2/18/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2MPG000006000,1000121345,LAST MILE HUB LOUISVILLE,020821-BULKXPOSDF,738528,SAN FRANCISCO,2/17/2021 3:08:37 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLH2NJM000002000,1000121687,LAST MILE HUB LOUISVILLE,020821-BULKXPOSDF,738528,SAN FRANCISCO,2/17/2021 3:17:28 PM -05:00,2/19/2021,2/22/2021 12:00 AM,TRUE,Completed,Shipped
000005MLAP8DO000006000,1000121181,LAST MILE HUB SEATTLE,020821-BULKXPOSEA,,,2/17/2021 4:01:11 PM -05:00,,,FALSE,Completed,Shipped
